transaction_id,user_id,timestamp,amount,location_city,distance_from_home_km,device_id,transaction_type,merchant_category,is_fraud
TXN_000255,USR_0021,2026-02-28 04:40:35,106.06,Berlin,0.45,DEV_021,POS,Travel,0
TXN_000256,USR_0048,2026-03-05 09:49:58,124.37,New York,7.75,DEV_048,Wire Transfer,Transfer,0
TXN_000257,USR_0003,2026-01-28 03:49:42,64.16,Mumbai,3.12,DEV_003,Online,Grocery,0
TXN_000258,USR_0033,2026-02-12 13:29:21,45.18,London,0.47,DEV_033,Wire Transfer,Transfer,0
TXN_000259,USR_0098,2026-03-23 05:35:23,14.55,Tokyo,6.15,DEV_098,POS,Transfer,0
TXN_000260,USR_0005,2026-01-20 04:05:21,25.83,Berlin,0.51,DEV_005,POS,Gaming,0
TXN_000261,USR_0088,2026-02-08 23:13:43,38.6,New York,19.1,DEV_088,Online,Transfer,0
TXN_000262,USR_0020,2026-01-07 19:22:38,101.19,Paris,0.09,DEV_020,Online,Utilities,0
TXN_000263,USR_0027,2026-03-07 21:19:56,282.94,New York,7.39,DEV_131,ATM,Grocery,0
TXN_000264,USR_0042,2026-03-27 10:33:23,40.23,Tokyo,3.0,DEV_051,Online,Gaming,0
TXN_000265,USR_0074,2026-01-15 05:20:07,112.33,Tokyo,4.31,DEV_074,Online,Utilities,0
TXN_000266,USR_0082,2026-03-26 17:55:53,63.04,Tokyo,0.91,DEV_082,ATM,Luxury,0
TXN_000267,USR_0040,2026-03-01 05:47:17,24.67,New York,1.02,DEV_040,Online,Gaming,0
TXN_000268,USR_0094,2026-01-04 03:55:49,136.36,Sydney,0.63,DEV_094,Wire Transfer,Transfer,0
TXN_000269,USR_0021,2026-01-29 15:24:13,21.8,Berlin,10.68,DEV_021,Online,Grocery,0
TXN_000270,USR_0003,2026-01-03 18:39:28,2477.64,Sydney,1206.81,DEV_133,ATM,Luxury,1
TXN_000271,USR_0092,2026-02-07 12:58:04,172.73,Paris,0.59,DEV_092,ATM,Gaming,0
TXN_000272,USR_0073,2026-01-19 17:03:16,121.19,London,10.59,DEV_073,Online,Electronics,0
TXN_000273,USR_0062,2026-01-17 06:39:28,19.95,Sydney,2.14,DEV_062,POS,Utilities,0
TXN_000274,USR_0017,2026-03-21 17:24:20,130.65,Paris,1.46,DEV_017,Online,Gaming,0
TXN_000275,USR_0047,2026-02-22 08:39:02,79.23,Toronto,23.98,DEV_047,POS,Grocery,0
TXN_000276,USR_0047,2026-01-31 23:28:37,14.61,Toronto,7.2,DEV_047,ATM,Grocery,0
TXN_000277,USR_0039,2026-02-07 13:13:44,81.08,Toronto,1.51,DEV_039,POS,Luxury,0
TXN_000278,USR_0098,2026-03-28 15:32:07,26.71,Tokyo,2.4,DEV_098,ATM,Luxury,0
TXN_000279,USR_0084,2026-01-21 23:25:36,97.54,Paris,12.51,DEV_084,Online,Luxury,0
TXN_000280,USR_0003,2026-01-03 18:23:37,128.9,Mumbai,20.03,DEV_003,POS,Grocery,0
TXN_000281,USR_0019,2026-03-24 12:33:50,26.02,New York,0.64,DEV_019,Online,Gaming,0
TXN_000282,USR_0089,2026-01-16 17:04:13,32.93,London,1.78,DEV_068,ATM,Electronics,0
TXN_000283,USR_0086,2026-03-25 09:19:36,73.96,Sydney,3.79,DEV_086,POS,Luxury,0
TXN_000284,USR_0064,2026-01-05 21:19:41,57.9,New York,0.33,DEV_064,Online,Transfer,0
TXN_000285,USR_0073,2026-03-12 18:32:28,2834.97,New York,510.5,DEV_008,Online,Transfer,1
TXN_000286,USR_0047,2026-01-09 17:45:11,47.06,Toronto,7.43,DEV_047,POS,Transfer,0
TXN_000287,USR_0051,2026-03-26 03:41:44,27.62,Mumbai,3.59,DEV_051,POS,Utilities,0
TXN_000288,USR_0066,2026-01-05 04:40:55,98.46,Tokyo,3.53,DEV_145,Online,Utilities,0
TXN_000289,USR_0090,2026-02-26 04:20:42,31.07,Tokyo,17.79,DEV_090,Online,Luxury,0
TXN_000290,USR_0048,2026-03-10 21:58:04,68.09,New York,3.85,DEV_136,Online,Gaming,0
TXN_000291,USR_0097,2026-02-18 05:17:13,47.52,London,1.23,DEV_009,ATM,Grocery,0
TXN_000292,USR_0041,2026-03-31 11:59:12,37.52,London,3.54,DEV_041,POS,Luxury,0
TXN_000293,USR_0011,2026-02-01 07:18:36,21.74,Mumbai,2.47,DEV_011,POS,Transfer,0
TXN_000294,USR_0012,2026-02-08 18:15:24,122.85,Paris,15.51,DEV_091,Online,Utilities,0
TXN_000295,USR_0047,2026-02-16 06:40:22,143.42,Toronto,1.48,DEV_047,POS,Transfer,0
TXN_000296,USR_0019,2026-01-31 17:46:22,100.42,Sydney,0.37,DEV_019,POS,Transfer,0
TXN_000297,USR_0074,2026-01-30 10:06:57,69.35,Tokyo,3.49,DEV_039,ATM,Gaming,0
TXN_000298,USR_0070,2026-03-12 11:29:30,59.08,Sydney,8.83,DEV_070,POS,Gaming,0
TXN_000299,USR_0035,2026-03-20 21:53:46,65.96,Mumbai,0.22,DEV_035,Online,Travel,0
TXN_000300,USR_0024,2026-02-18 15:09:25,86.65,New York,2.81,DEV_024,Online,Electronics,0
TXN_000301,USR_0030,2026-02-25 00:43:39,41.52,Sydney,2.99,DEV_030,Online,Luxury,0
TXN_000302,USR_0048,2026-01-30 09:02:23,69.73,New York,6.11,DEV_048,Online,Transfer,0
TXN_000303,USR_0007,2026-01-01 19:06:43,103.28,Toronto,14.65,DEV_007,Online,Luxury,0
TXN_000304,USR_0043,2026-02-25 02:56:46,44.26,Mumbai,1.86,DEV_043,Online,Gaming,0
TXN_000305,USR_0056,2026-03-26 21:31:55,17.23,New York,0.92,DEV_056,Wire Transfer,Luxury,0
TXN_000306,USR_0075,2026-02-20 20:59:24,12.59,Mumbai,0.16,DEV_075,Online,Luxury,0
TXN_000307,USR_0015,2026-03-17 17:05:56,159.72,Toronto,0.62,DEV_015,ATM,Gaming,0
TXN_000308,USR_0018,2026-01-27 14:51:39,16.0,Tokyo,4.67,DEV_022,POS,Transfer,0
TXN_000309,USR_0049,2026-02-20 02:01:48,103.28,London,8.97,DEV_049,Online,Luxury,0
TXN_000310,USR_0085,2026-02-02 08:47:41,27.42,Berlin,8.88,DEV_085,POS,Transfer,0
TXN_000311,USR_0099,2026-01-07 12:07:40,53.63,Mumbai,2.57,DEV_099,POS,Grocery,0
TXN_000312,USR_0024,2026-03-17 13:15:37,95.3,New York,0.8,DEV_024,ATM,Travel,0
TXN_000313,USR_0064,2026-03-02 12:40:58,93.24,New York,3.81,DEV_139,POS,Transfer,0
TXN_000314,USR_0081,2026-02-23 02:38:47,146.26,London,14.42,DEV_081,Wire Transfer,Gaming,0
TXN_000315,USR_0052,2026-01-14 05:40:47,33.41,Paris,3.38,DEV_052,POS,Luxury,0
TXN_000316,USR_0075,2026-02-08 01:49:51,65.97,Mumbai,10.03,DEV_075,ATM,Travel,0
TXN_000317,USR_0004,2026-02-18 04:05:00,370.92,New York,0.31,DEV_004,ATM,Luxury,0
TXN_000318,USR_0063,2026-02-02 10:10:45,12.03,Toronto,17.8,DEV_063,POS,Utilities,0
TXN_000319,USR_0093,2026-03-04 06:23:17,86.66,Berlin,0.72,DEV_093,ATM,Luxury,0
TXN_000320,USR_0056,2026-03-03 08:38:53,10.58,New York,30.64,DEV_056,Online,Travel,0
TXN_000321,USR_0067,2026-03-18 14:57:04,75.14,Toronto,0.36,DEV_067,POS,Travel,0
TXN_000322,USR_0001,2026-01-11 20:27:15,17.17,London,2.55,DEV_001,POS,Travel,0
TXN_000323,USR_0075,2026-02-27 21:02:26,74.99,Mumbai,4.3,DEV_083,POS,Electronics,0
TXN_000324,USR_0040,2026-03-21 17:04:16,112.86,London,6.14,DEV_040,POS,Travel,0
TXN_000325,USR_0034,2026-03-26 21:16:22,32.49,Tokyo,0.83,DEV_053,ATM,Grocery,0
TXN_000326,USR_0030,2026-01-24 03:21:24,689.92,New York,2197.38,DEV_031,Online,Transfer,1
TXN_000327,USR_0023,2026-03-26 11:06:07,67.3,Toronto,4.9,DEV_023,POS,Utilities,0
TXN_000328,USR_0053,2026-03-02 20:27:03,63.85,Berlin,0.64,DEV_053,POS,Travel,0
TXN_000329,USR_0078,2026-02-26 07:28:33,74.55,Sydney,0.28,DEV_078,Online,Electronics,0
TXN_000330,USR_0093,2026-01-10 16:36:33,89.79,Berlin,0.32,DEV_069,ATM,Transfer,0
TXN_000331,USR_0028,2026-01-17 09:34:02,19.05,Paris,4.16,DEV_028,ATM,Luxury,0
TXN_000332,USR_0013,2026-01-26 07:52:50,40.79,London,16.63,DEV_060,POS,Travel,0
TXN_000333,USR_0010,2026-01-23 01:41:02,91.15,Tokyo,5.49,DEV_010,Wire Transfer,Travel,0
TXN_000334,USR_0025,2026-02-28 12:28:13,51.93,London,5.03,DEV_048,Online,Grocery,0
TXN_000335,USR_0099,2026-02-03 05:22:54,75.41,Sydney,7.37,DEV_099,POS,Transfer,0
TXN_000336,USR_0100,2026-02-06 17:13:02,40.15,Paris,10.19,DEV_100,POS,Travel,0
TXN_000337,USR_0045,2026-02-08 21:28:12,19.55,Berlin,5.27,DEV_045,POS,Transfer,0
TXN_000338,USR_0028,2026-01-16 17:18:31,66.26,Paris,0.45,DEV_118,POS,Transfer,0
TXN_000339,USR_0044,2026-01-13 19:08:30,10.96,Paris,2.38,DEV_100,ATM,Luxury,0
TXN_000340,USR_0025,2026-01-09 04:26:13,68.77,London,0.05,DEV_025,POS,Utilities,0
TXN_000341,USR_0065,2026-03-07 11:13:23,30.21,London,1.24,DEV_065,POS,Electronics,0
TXN_000342,USR_0059,2026-03-27 13:10:06,18.32,Paris,1.54,DEV_059,POS,Travel,0
TXN_000343,USR_0057,2026-02-02 02:10:05,64.57,London,5.44,DEV_057,POS,Luxury,0
TXN_000344,USR_0008,2026-02-03 16:39:50,49.81,New York,2.54,DEV_098,POS,Transfer,0
TXN_000345,USR_0079,2026-02-25 19:28:59,13.87,Toronto,15.83,DEV_079,Wire Transfer,Electronics,0
TXN_000346,USR_0075,2026-02-07 02:49:03,39.59,Mumbai,1.28,DEV_026,ATM,Luxury,0
TXN_000347,USR_0045,2026-02-12 02:09:22,118.33,Berlin,5.05,DEV_045,Online,Grocery,0
TXN_000348,USR_0047,2026-03-15 02:02:27,93.91,Berlin,3.87,DEV_114,Online,Gaming,0
TXN_000349,USR_0075,2026-03-21 07:00:07,215.95,Mumbai,3.77,DEV_075,POS,Transfer,0
TXN_000350,USR_0006,2026-03-04 22:45:57,102.99,Sydney,3.96,DEV_006,POS,Utilities,0
TXN_000351,USR_0093,2026-02-12 23:32:23,13.33,Berlin,9.28,DEV_093,ATM,Gaming,0
TXN_000352,USR_0070,2026-03-15 03:29:44,206.61,Sydney,26.31,DEV_070,POS,Luxury,0
TXN_000353,USR_0089,2026-03-12 12:31:13,14.93,London,4.87,DEV_089,POS,Luxury,0
TXN_000354,USR_0098,2026-02-21 23:21:52,57.91,Tokyo,18.93,DEV_098,POS,Gaming,0
TXN_000355,USR_0094,2026-03-01 19:42:34,21.54,Sydney,4.16,DEV_094,Online,Electronics,0
TXN_000356,USR_0036,2026-03-19 13:51:32,62.19,London,8.17,DEV_036,ATM,Luxury,0
TXN_000357,USR_0022,2026-02-18 02:26:44,43.5,Mumbai,11.25,DEV_022,Online,Luxury,0
TXN_000358,USR_0034,2026-02-23 01:35:46,56.73,Tokyo,3.28,DEV_094,ATM,Grocery,0
TXN_000359,USR_0091,2026-01-08 19:41:13,110.69,Mumbai,1.45,DEV_091,POS,Electronics,0
TXN_000360,USR_0001,2026-01-10 06:44:09,248.17,London,0.14,DEV_001,Online,Grocery,0
TXN_000361,USR_0017,2026-03-26 04:29:09,31.58,London,15.02,DEV_017,POS,Luxury,0
TXN_000362,USR_0076,2026-02-17 21:48:09,20.09,Paris,2.81,DEV_076,POS,Utilities,0
TXN_000363,USR_0004,2026-02-14 12:01:26,54.74,Paris,1.15,DEV_004,Online,Travel,0
TXN_000364,USR_0046,2026-01-03 05:09:47,39.45,Sydney,1.75,DEV_046,Online,Luxury,0
TXN_000365,USR_0040,2026-02-08 02:11:10,86.89,New York,7.37,DEV_040,ATM,Travel,0
TXN_000366,USR_0053,2026-03-02 18:24:55,183.8,Berlin,2.49,DEV_053,POS,Gaming,0
TXN_000367,USR_0054,2026-02-12 03:51:33,244.96,Sydney,1.28,DEV_054,Online,Luxury,0
TXN_000368,USR_0086,2026-02-11 05:14:22,34.13,Sydney,6.58,DEV_086,POS,Electronics,0
TXN_000369,USR_0050,2026-03-17 00:58:05,91.05,Tokyo,8.49,DEV_050,ATM,Utilities,0
TXN_000370,USR_0100,2026-01-25 00:43:18,103.44,Paris,3.91,DEV_100,POS,Electronics,0
TXN_000371,USR_0074,2026-02-26 16:13:19,108.61,Tokyo,4.38,DEV_017,POS,Gaming,0
TXN_000372,USR_0025,2026-02-21 10:56:58,17.03,London,3.61,DEV_025,ATM,Electronics,0
TXN_000373,USR_0015,2026-03-13 09:14:07,115.77,Toronto,0.65,DEV_015,Online,Electronics,0
TXN_000374,USR_0041,2026-03-18 19:47:20,36.58,London,19.2,DEV_041,POS,Travel,0
TXN_000375,USR_0055,2026-01-24 22:37:51,41.13,Toronto,0.89,DEV_055,Online,Luxury,0
TXN_000376,USR_0043,2026-02-25 00:21:07,113.82,Mumbai,4.78,DEV_059,POS,Utilities,0
TXN_000377,USR_0097,2026-01-12 20:25:20,46.49,London,1.85,DEV_064,POS,Luxury,0
TXN_000378,USR_0076,2026-01-09 04:42:55,140.3,Paris,0.86,DEV_076,ATM,Luxury,0
TXN_000379,USR_0057,2026-03-29 11:11:32,34.39,London,13.69,DEV_057,POS,Gaming,0
TXN_000380,USR_0080,2026-02-05 01:54:15,61.74,New York,1.7,DEV_080,POS,Grocery,0
TXN_000381,USR_0005,2026-01-14 18:40:56,70.46,Berlin,1.42,DEV_019,POS,Luxury,0
TXN_000382,USR_0066,2026-01-17 01:41:49,197.88,Tokyo,5.13,DEV_066,Online,Luxury,0
TXN_000383,USR_0054,2026-03-16 05:36:28,31.16,Sydney,1.62,DEV_054,Online,Transfer,0
TXN_000384,USR_0074,2026-03-23 01:02:08,61.58,Tokyo,19.31,DEV_074,POS,Grocery,0
TXN_000385,USR_0091,2026-01-09 14:24:48,29.95,Mumbai,1.15,DEV_091,Online,Electronics,0
TXN_000386,USR_0038,2026-03-28 12:27:01,68.81,Sydney,0.94,DEV_041,Online,Gaming,0
TXN_000387,USR_0019,2026-01-30 22:06:11,62.39,Mumbai,5.13,DEV_019,POS,Grocery,0
TXN_000388,USR_0097,2026-01-09 23:59:27,34.39,London,1.58,DEV_097,ATM,Electronics,0
TXN_000389,USR_0089,2026-01-27 10:23:05,25.58,Toronto,13.99,DEV_089,POS,Grocery,0
TXN_000390,USR_0028,2026-01-27 12:25:36,1449.39,Mumbai,1414.89,DEV_083,Online,Gaming,1
TXN_000391,USR_0036,2026-02-25 12:04:24,23.58,Paris,5.58,DEV_114,POS,Electronics,0
TXN_000392,USR_0035,2026-03-10 20:32:51,169.89,Mumbai,2.85,DEV_035,POS,Electronics,0
TXN_000393,USR_0019,2026-03-19 17:10:15,61.45,Mumbai,5.55,DEV_019,POS,Transfer,0
TXN_000394,USR_0023,2026-03-01 04:15:42,10.9,Toronto,1.43,DEV_023,Online,Luxury,0
TXN_000395,USR_0061,2026-02-16 21:31:29,70.66,Toronto,5.59,DEV_061,ATM,Travel,0
TXN_000396,USR_0019,2026-03-07 07:02:59,61.08,Mumbai,1.12,DEV_019,POS,Utilities,0
TXN_000397,USR_0008,2026-01-05 22:31:14,46.25,New York,1.15,DEV_008,ATM,Grocery,0
TXN_000398,USR_0054,2026-01-23 07:28:36,110.64,Sydney,3.03,DEV_054,POS,Electronics,0
TXN_000399,USR_0040,2026-02-26 15:11:31,20.14,New York,7.66,DEV_040,POS,Electronics,0
TXN_000400,USR_0057,2026-01-14 03:56:51,44.04,Mumbai,3.17,DEV_055,POS,Utilities,0
TXN_000401,USR_0001,2026-01-10 21:06:45,21.37,London,0.37,DEV_001,ATM,Transfer,0
TXN_000402,USR_0047,2026-03-18 13:57:39,116.54,Toronto,0.04,DEV_047,POS,Grocery,0
TXN_000403,USR_0021,2026-01-18 01:37:00,124.63,Berlin,7.79,DEV_021,Wire Transfer,Gaming,0
TXN_000404,USR_0049,2026-03-27 21:28:09,27.14,London,1.92,DEV_109,POS,Utilities,0
TXN_000405,USR_0041,2026-03-11 08:10:29,150.23,London,2.11,DEV_041,Online,Grocery,0
TXN_000406,USR_0029,2026-01-11 04:24:14,22.84,Berlin,5.92,DEV_145,POS,Transfer,0
TXN_000407,USR_0066,2026-02-01 18:26:44,57.03,New York,0.88,DEV_066,POS,Luxury,0
TXN_000408,USR_0078,2026-01-20 23:10:49,17.24,Sydney,1.26,DEV_078,Online,Travel,0
TXN_000409,USR_0047,2026-01-21 06:36:37,36.58,Toronto,6.92,DEV_047,POS,Grocery,0
TXN_000410,USR_0062,2026-01-19 14:59:44,87.49,Sydney,6.06,DEV_062,POS,Utilities,0
TXN_000411,USR_0001,2026-01-28 19:33:53,3883.0,Berlin,3543.81,DEV_064,Online,Luxury,1
TXN_000412,USR_0039,2026-01-14 02:46:23,56.67,Toronto,0.61,DEV_039,POS,Travel,0
TXN_000413,USR_0053,2026-02-24 14:46:24,2288.64,Paris,531.42,DEV_131,ATM,Luxury,1
TXN_000414,USR_0032,2026-03-29 00:36:41,10.65,New York,6.43,DEV_032,ATM,Grocery,0
TXN_000415,USR_0051,2026-01-18 12:35:01,49.01,Mumbai,1.01,DEV_051,POS,Transfer,0
TXN_000416,USR_0046,2026-02-25 01:06:37,11.02,Sydney,1.65,DEV_006,Online,Grocery,0
TXN_000417,USR_0036,2026-01-14 12:04:30,77.93,Paris,0.38,DEV_036,POS,Transfer,0
TXN_000418,USR_0093,2026-02-23 09:47:46,38.05,Berlin,2.33,DEV_093,Online,Luxury,0
TXN_000419,USR_0095,2026-03-28 05:13:14,40.99,Toronto,8.9,DEV_095,POS,Electronics,0
TXN_000420,USR_0061,2026-01-09 02:24:55,14.47,Berlin,7.27,DEV_061,POS,Travel,0
TXN_000421,USR_0096,2026-01-22 08:56:25,10.96,New York,1.16,DEV_096,POS,Travel,0
TXN_000422,USR_0092,2026-01-07 11:16:21,165.25,Paris,7.11,DEV_092,ATM,Transfer,0
TXN_000423,USR_0086,2026-01-23 14:35:41,51.75,Sydney,6.3,DEV_086,Online,Transfer,0
TXN_000424,USR_0059,2026-01-10 05:24:17,164.97,Mumbai,3.54,DEV_002,Online,Luxury,0
TXN_000425,USR_0090,2026-03-19 10:12:38,113.4,Tokyo,1.59,DEV_090,ATM,Utilities,0
TXN_000426,USR_0061,2026-01-15 13:37:04,123.63,Berlin,3.11,DEV_061,ATM,Electronics,0
TXN_000427,USR_0053,2026-01-25 04:32:14,50.24,Berlin,20.46,DEV_053,POS,Grocery,0
TXN_000428,USR_0028,2026-01-22 13:47:51,760.64,Berlin,361.65,DEV_096,ATM,Transfer,1
TXN_000429,USR_0005,2026-02-26 08:28:43,1718.99,Sydney,1750.53,DEV_104,Online,Gaming,1
TXN_000430,USR_0018,2026-02-25 17:48:49,118.88,Tokyo,6.14,DEV_018,ATM,Transfer,0
TXN_000431,USR_0031,2026-01-29 04:08:58,136.89,Toronto,30.22,DEV_013,Online,Gaming,0
TXN_000432,USR_0075,2026-02-22 06:52:42,43.86,Paris,0.07,DEV_075,Online,Utilities,0
TXN_000433,USR_0024,2026-02-04 14:36:33,34.02,New York,0.71,DEV_003,POS,Transfer,0
TXN_000434,USR_0010,2026-02-13 08:38:48,76.11,Tokyo,6.6,DEV_020,POS,Travel,0
TXN_000435,USR_0024,2026-01-12 00:08:42,37.2,New York,3.75,DEV_024,Wire Transfer,Gaming,0
TXN_000436,USR_0042,2026-01-13 17:54:27,55.58,Tokyo,14.9,DEV_042,ATM,Travel,0
TXN_000437,USR_0075,2026-03-08 16:21:40,13.64,Mumbai,5.17,DEV_083,POS,Travel,0
TXN_000438,USR_0004,2026-03-27 09:45:36,89.38,Paris,3.04,DEV_004,Online,Gaming,0
TXN_000439,USR_0050,2026-03-29 10:22:39,625.67,Sydney,2377.18,DEV_020,Wire Transfer,Gaming,1
TXN_000440,USR_0003,2026-01-18 21:50:19,43.41,Mumbai,0.83,DEV_003,ATM,Electronics,0
TXN_000441,USR_0075,2026-02-21 20:42:47,68.6,London,6.06,DEV_128,POS,Travel,0
TXN_000442,USR_0016,2026-03-02 23:26:37,25.42,New York,9.94,DEV_016,POS,Travel,0
TXN_000443,USR_0073,2026-02-26 21:01:22,25.84,London,5.88,DEV_073,ATM,Transfer,0
TXN_000444,USR_0094,2026-02-18 21:43:09,14.51,Sydney,18.51,DEV_094,ATM,Luxury,0
TXN_000445,USR_0011,2026-01-18 05:53:37,25.39,Mumbai,1.3,DEV_011,Online,Gaming,0
TXN_000446,USR_0015,2026-02-09 07:55:16,284.31,Toronto,0.91,DEV_104,Online,Transfer,0
TXN_000447,USR_0094,2026-02-19 04:36:07,29.26,Sydney,2.2,DEV_101,Online,Gaming,0
TXN_000448,USR_0095,2026-03-12 05:25:37,140.0,London,0.84,DEV_095,POS,Utilities,0
TXN_000449,USR_0096,2026-03-25 17:05:01,66.5,New York,3.52,DEV_096,Online,Utilities,0
TXN_000450,USR_0087,2026-01-12 23:36:48,279.75,Toronto,2.52,DEV_087,Online,Utilities,0
TXN_000451,USR_0013,2026-03-09 13:38:32,81.52,Berlin,7.5,DEV_013,POS,Travel,0
TXN_000452,USR_0013,2026-02-28 03:43:12,193.33,Berlin,0.08,DEV_013,POS,Gaming,0
TXN_000453,USR_0044,2026-03-16 04:20:53,39.15,Paris,9.82,DEV_044,POS,Grocery,0
TXN_000454,USR_0096,2026-02-19 19:27:57,153.4,New York,8.51,DEV_096,POS,Utilities,0
TXN_000455,USR_0095,2026-01-22 11:29:57,62.29,Toronto,2.33,DEV_120,Online,Utilities,0
TXN_000456,USR_0067,2026-01-27 09:04:02,123.56,Mumbai,1.68,DEV_067,POS,Grocery,0
TXN_000457,USR_0006,2026-03-16 15:12:13,191.69,Sydney,11.22,DEV_006,POS,Transfer,0
TXN_000458,USR_0062,2026-01-12 22:48:19,26.19,Sydney,1.23,DEV_062,Online,Transfer,0
TXN_000459,USR_0045,2026-03-17 23:27:58,13.57,Berlin,2.36,DEV_045,POS,Transfer,0
TXN_000460,USR_0017,2026-02-18 17:36:23,174.78,London,0.2,DEV_017,Online,Luxury,0
TXN_000461,USR_0013,2026-03-05 05:46:14,2176.81,Toronto,3571.94,DEV_002,Wire Transfer,Gaming,1
TXN_000462,USR_0017,2026-02-17 15:15:41,105.37,London,2.54,DEV_017,Online,Transfer,0
TXN_000463,USR_0055,2026-01-06 18:28:32,72.07,Toronto,12.07,DEV_055,Online,Gaming,0
TXN_000464,USR_0030,2026-01-19 19:48:48,181.37,Sydney,28.13,DEV_030,Online,Travel,0
TXN_000465,USR_0012,2026-01-14 04:00:13,23.63,Paris,12.78,DEV_012,Online,Luxury,0
TXN_000466,USR_0011,2026-01-06 05:53:42,106.32,Mumbai,1.35,DEV_011,ATM,Utilities,0
TXN_000467,USR_0086,2026-03-27 02:34:25,99.96,New York,2.82,DEV_086,Online,Grocery,0
TXN_000468,USR_0021,2026-01-28 13:56:02,12.76,Berlin,5.07,DEV_021,Online,Gaming,0
TXN_000469,USR_0066,2026-01-24 15:03:01,150.5,Tokyo,6.72,DEV_066,Wire Transfer,Gaming,0
TXN_000470,USR_0058,2026-03-01 23:05:03,37.69,Tokyo,2.86,DEV_058,Online,Luxury,0
TXN_000471,USR_0028,2026-03-05 18:33:36,321.42,Paris,3.89,DEV_028,POS,Utilities,0
TXN_000472,USR_0027,2026-01-29 00:27:52,90.49,Mumbai,1.59,DEV_027,ATM,Luxury,0
TXN_000473,USR_0024,2026-01-13 18:46:21,162.84,New York,5.21,DEV_024,Online,Luxury,0
TXN_000474,USR_0058,2026-01-07 07:07:06,10.45,Tokyo,1.19,DEV_058,POS,Travel,0
TXN_000475,USR_0050,2026-02-21 06:44:35,32.73,Tokyo,1.78,DEV_050,POS,Luxury,0
TXN_000476,USR_0021,2026-01-14 10:15:52,122.37,Berlin,0.95,DEV_143,ATM,Utilities,0
TXN_000477,USR_0052,2026-03-14 15:20:46,21.67,Paris,0.62,DEV_052,Online,Travel,0
TXN_000478,USR_0087,2026-01-23 18:41:07,17.27,Toronto,10.32,DEV_087,POS,Electronics,0
TXN_000479,USR_0089,2026-03-04 06:48:19,2502.25,Berlin,4044.71,DEV_122,Online,Luxury,1
TXN_000480,USR_0055,2026-01-11 14:26:44,266.15,Toronto,1.21,DEV_055,POS,Luxury,0
TXN_000481,USR_0030,2026-01-10 04:05:30,17.08,Sydney,0.95,DEV_030,ATM,Utilities,0
TXN_000482,USR_0092,2026-02-26 22:26:01,12.1,Paris,7.62,DEV_031,Online,Gaming,0
TXN_000483,USR_0001,2026-02-14 15:03:18,305.74,London,4.27,DEV_001,ATM,Travel,0
TXN_000484,USR_0081,2026-01-14 07:43:17,38.08,London,2.25,DEV_081,Online,Grocery,0
TXN_000485,USR_0038,2026-02-15 08:59:27,129.49,Sydney,1.25,DEV_038,ATM,Luxury,0
TXN_000486,USR_0013,2026-01-07 22:36:32,24.85,Berlin,0.08,DEV_026,ATM,Electronics,0
TXN_000487,USR_0020,2026-03-27 18:20:53,79.44,Paris,17.73,DEV_020,Online,Gaming,0
TXN_000488,USR_0015,2026-03-14 23:02:42,12.93,Toronto,5.91,DEV_015,POS,Electronics,0
TXN_000489,USR_0048,2026-01-11 19:56:23,47.48,New York,11.48,DEV_048,POS,Utilities,0
TXN_000490,USR_0058,2026-02-03 11:35:27,14.72,Tokyo,2.51,DEV_058,ATM,Utilities,0
TXN_000491,USR_0004,2026-03-02 08:30:36,57.47,Toronto,6.19,DEV_004,POS,Grocery,0
TXN_000492,USR_0045,2026-01-28 21:16:49,186.98,Berlin,12.41,DEV_045,POS,Electronics,0
TXN_000493,USR_0018,2026-01-05 03:48:01,46.36,Tokyo,6.57,DEV_094,POS,Electronics,0
TXN_000494,USR_0004,2026-01-28 08:14:20,28.8,Paris,9.3,DEV_004,Online,Gaming,0
TXN_000495,USR_0006,2026-02-19 08:01:51,63.28,Sydney,8.82,DEV_006,Online,Grocery,0
TXN_000496,USR_0041,2026-01-06 02:50:44,121.62,London,2.9,DEV_041,POS,Transfer,0
TXN_000497,USR_0003,2026-03-18 00:15:04,80.03,Mumbai,5.82,DEV_003,Online,Luxury,0
TXN_000498,USR_0047,2026-01-29 14:56:46,171.73,Toronto,7.49,DEV_047,POS,Electronics,0
TXN_000499,USR_0078,2026-03-20 08:35:53,42.46,Berlin,0.53,DEV_078,Online,Electronics,0
TXN_000500,USR_0099,2026-01-31 18:49:46,2561.79,Toronto,4878.51,DEV_126,Wire Transfer,Electronics,1
TXN_000501,USR_0042,2026-02-26 10:13:37,12.61,Tokyo,4.27,DEV_090,ATM,Grocery,0
TXN_000502,USR_0047,2026-03-30 11:09:34,67.69,Toronto,2.53,DEV_047,Online,Luxury,0
TXN_000503,USR_0079,2026-01-01 09:06:06,19.2,Toronto,3.6,DEV_141,ATM,Grocery,0
TXN_000504,USR_0063,2026-03-24 15:13:00,29.52,Mumbai,0.46,DEV_063,Online,Gaming,0
TXN_000505,USR_0030,2026-01-23 07:47:34,100.75,Sydney,0.26,DEV_030,Online,Gaming,0
TXN_000506,USR_0047,2026-02-01 23:58:37,25.84,Toronto,1.17,DEV_047,POS,Grocery,0
TXN_000507,USR_0070,2026-02-12 12:49:02,44.13,Mumbai,5.69,DEV_070,Online,Electronics,0
TXN_000508,USR_0013,2026-01-22 04:25:14,29.56,Berlin,10.86,DEV_013,Online,Luxury,0
